-------------------------当前TTI0----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
69   68.8175    9.19737      1.77533      57      557
70   63.0971    11.9737      1.92956      50      375
71   38.6588    14.0723      1.73065      56      0
72   65.2616    7.87648      1.69447      51      582
73   31.5078    9.25227      1.79288      45      437
74   44.4541    13.8435      1.81817      64      0
75   47.5846    8.82212      1.877      39      397
76   28.3219    13.7599      1.83101      58      379
77   57.1433    9.24876      1.79438      59      574
78   47.7696    11.2466      1.863      45      360
79   24.6197    8.73796      1.64272      45      463
80   33.7165    7.89587      1.80666      37      421
81   42.1456    13.671      1.6143      55      0
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    17.993      3.50852      39      195
83   67.6252    18.2902      3.65688      48      236
84   51.8756    20.1798      3.46963      47      0
85   44.1222    20.7287      3.55576      51      0
86   31.305    18.2376      3.52357      44      217
87   18.2538    22.0056      3.515      49      0
88   25.672    20.3533      3.38582      58      0
89   20.4083    20.9846      3.55566      63      0
90   44.4707    17.5907      3.49758      45      230
91   56.7389    21.9365      3.77134      44      180
92   37.6962    18.5252      3.43733      45      218
93   53.5397    22.4159      3.41681      45      180
94   46.4591    20.0917      3.59439      49      219
95   11.9    27.1327      3.5458      62      0
96   54.0951    17.393      3.4529      39      201
97   15.3522    22.2333      3.6286      35      141
98   53.3655    19.2434      3.56325      35      163
99   34.7541    24.5222      3.50704      64      234
100   62.1109    16.4285      3.46771      27      147
101   46.2689    18.504      3.50854      36      175
102   25.6338    16.3539      3.584      35      192
103   50.5941    21.8517      3.46743      42      172
104   59.43    25.0046      3.50879      57      0
105   50.7102    20.556      3.57156      25      109
106   48.061    21.0703      3.42338      50      0
107   20.6708    24.7824      3.60309      55      0
108   65.0398    22.5054      3.52005      50      0
109   40.8886    21.9444      3.4985      53      0
110   42.9802    21.4588      3.49324      54      226
111   46.7273    20.3085      3.31836      47      208
112   37.4156    18.4465      3.4371      44      0
113   42.1456    17.2692      3.60316      49      255
114   42.7229    17.1849      3.3388      36      188
115   38.0841    20.1421      3.43162      37      165
116   25.5476    16.9051      3.38829      32      170
117   45.3436    21.1498      3.54053      59      0
118   63.0194    19.1424      3.58614      44      206
119   40.9664    20.8841      3.50556      45      193
120   50.4194    20.9058      3.46467      56      0
121   56.4618    16.411      3.22838      42      230
122   43.1793    19.441      3.32152      47      0
123   14.1739    18.3142      2.851      46      0
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI178----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    8.41065      1.67743      45      481
2   48.7494    10.3699      1.779      46      399
3   25.9756    11.4089      1.7264      50      0
4   60.3991    12.1666      1.804      60      0
5   48.462    11.9233      1.71932      56      0
6   64.1752    7.24163      1.69043      50      621
7   50.5747    9.88569      1.71014      52      473
8   36.7283    11.2655      1.69445      50      0
9   66.3931    11.4842      1.69117      43      336
10   35.837    12.2857      1.66862      54      0
11   23.5308    12.0806      1.6846      57      0
12   58.7541    9.62163      1.647      43      402
13   46.7273    7.39935      1.75957      48      583
14   23.2691    10.7076      1.728      61      512
15   45.192    9.45018      1.7165      40      380
16   51.9747    6.59085      1.65957      42      573
17   17.5559    7.87108      1.786      32      365
18   1.56525    13.0845      1.7162      51      350
19   34.3286    6.8567      1.772      47      616
20   66.0824    9.24093      1.73214      44      428
21   47.4195    7.80132      1.73861      45      519
22   20.3843    11.1797      1.736      46      370
23   72.3747    11.005      1.77338      25      204
24   58.3483    13.0289      1.71814      59      407
25   51.1767    11.3006      1.77031      51      0
26   8.16333    11.4919      1.7656      51      399
27   65.8149    9.81846      1.685      62      568
28   10.0225    9.7785      1.66407      52      478
29   51.3869    9.84411      1.7815      55      502
30   55.5828    10.3369      1.78071      34      296
31   52.8766    5.7866      1.58599      42      653
32   51.1    6.76945      1.71711      44      584
33   41.766    9.13725      1.717      58      571
34   39.2562    15.1982      1.69272      74      0
35   46.9366    8.21389      1.55457      60      657
36   32.9    13.6601      1.73775      59      0
37   47.9334    11.0882      1.7009      43      349
38   25.9    9.69309      1.71875      35      324
39   48.6236    9.69318      1.70717      47      436
40   50.8838    9.17613      1.71371      34      333
41   37.8583    6.76407      1.599      31      412
42   19.8114    11.7119      1.4205      0      0
43   32.7283    8.75448      1.7121      51      524
44   46.3324    10.8082      1.67429      47      391
45   55.7545    11.6495      1.81259      35      270
46   54.4472    10.0703      1.76717      55      491
47   51.1767    13.7962      1.70033      51      332
48   50.5214    9.37899      1.80871      49      470
49   35.2024    10.1471      1.64582      56      496
50   35.4244    11.604      1.83788      48      372
51   31.258    11.5303      1.79854      35      273
52   33.6073    6.90682      1.74192      48      625
53   53.4068    9.78804      1.80928      57      524
54   65.6696    11.7245      1.76811      58      445
55   45.2408    7.46059      1.807      47      566
56   47.404    8.61233      1.92425      52      543
57   50.0879    9.3186      1.80611      55      531
58   18.3742    12.1471      1.882      66      0
59   61.9213    14.1598      1.8284      75      0
60   39.8016    11.2817      1.84019      58      462
61   64.5368    10.4057      1.795      49      423
62   44.9365    11.5583      1.83967      50      0
63   39.3559    11.2656      1.86894      50      399
64   14    7.9905      1.8015      43      484
65   13.0208    11.0616      1.84443      58      471
66   34.5774    9.41499      1.83704      49      468
67   68.0298    8.28695      1.852      48      521
68   28    10.5051      1.72857      57      488
69   68.8175    8.27763      1.77533      60      652
70   63.0971    10.7763      1.92956      63      526
71   38.6588    12.6651      1.73065      55      390
72   65.2616    7.08883      1.69447      45      571
73   31.5078    8.32704      1.79288      34      367
74   44.4541    12.4592      1.81817      50      361
75   47.5846    14.4399      1.942      65      0
76   28.3219    12.3839      1.83101      53      385
77   57.1433    8.32388      1.79438      43      464
78   47.7696    10.1219      1.863      52      462
79   24.6197    7.86416      1.64272      43      492
80   33.7165    13.0063      1.86566      59      0
81   42.1456    12.3039      1.6143      11      80
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    16.1937      3.50852      43      238
83   67.6252    16.4612      3.65688      29      158
84   51.8756    23.6618      3.52463      55      0
85   44.1222    18.6558      3.55576      34      164
86   31.305    16.4138      3.52357      42      230
87   18.2538    26.505      3.582      67      0
88   25.672    18.318      3.38582      33      162
89   20.4083    18.8861      3.55566      54      257
90   44.4707    15.8316      3.49758      42      238
91   56.7389    19.7429      3.77134      34      154
92   37.6962    22.2727      3.49333      56      0
93   53.5397    20.1743      3.41681      35      156
94   46.4591    18.0825      3.59439      38      189
95   11.9    24.4194      3.5458      51      187
96   54.0951    15.6537      3.4529      34      195
97   15.3522    20.01      3.6286      36      161
98   53.3655    17.3191      3.56325      36      187
99   34.7541    22.07      3.50704      47      191
100   62.1109    21.2857      3.53271      65      0
101   46.2689    16.6536      3.50854      28      151
102   25.6338    21.9185      3.656      72      0
103   50.5941    19.6665      3.46743      34      155
104   59.43    22.5041      3.50879      64      255
105   50.7102    18.5004      3.57156      54      262
106   48.061    18.9633      3.42338      46      218
107   20.6708    22.3042      3.60309      45      181
108   65.0398    20.2549      3.52005      36      159
109   40.8886    26.45      3.5655      67      0
110   42.9802    19.3129      3.49324      45      209
111   46.7273    18.2776      3.31836      31      152
112   37.4156    22.8019      3.4991      62      0
113   42.1456    21.1423      3.65916      56      0
114   42.7229    20.3664      3.3878      49      0
115   38.0841    18.1279      3.43162      51      253
116   25.5476    21.6146      3.45229      64      0
117   45.3436    19.0348      3.54053      36      170
118   63.0194    23.2282      3.64614      60      0
119   40.9664    18.7957      3.50556      38      181
120   50.4194    18.8152      3.46467      45      215
121   56.4618    19.3699      3.27438      46      0
122   43.1793    23.6969      3.38352      62      0
123   14.1739    21.9828      2.906      55      0
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI179----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    7.56959      1.67743      24      285
2   48.7494    9.33291      1.779      69      665
3   25.9756    10.268      1.7264      50      438
4   60.3991    10.9499      1.804      49      402
5   48.462    10.731      1.71932      59      494
6   64.1752    11.5175      1.74043      50      0
7   50.5747    8.89712      1.71014      48      485
8   36.7283    10.1389      1.69445      47      417
9   66.3931    10.3358      1.69117      40      348
10   35.837    11.0571      1.66862      39      317
11   23.5308    10.8725      1.6846      37      306
12   58.7541    8.65947      1.647      45      467
13   46.7273    11.6594      1.80957      50      0
14   23.2691    9.63684      1.728      53      494
15   45.192    14.9052      1.7805      64      0
16   51.9747    5.93176      1.65957      30      455
17   17.5559    7.08397      1.786      38      482
18   1.56525    11.7761      1.7162      57      435
19   34.3286    11.471      1.825      53      0
20   66.0824    8.31684      1.73214      41      443
21   47.4195    12.4212      1.79261      54      0
22   20.3843    10.0617      1.736      49      438
23   72.3747    9.9045      1.77338      58      527
24   58.3483    11.726      1.71814      60      460
25   51.1767    10.1705      1.77031      59      522
26   8.16333    10.3427      1.7656      44      382
27   65.8149    8.83661      1.685      52      529
28   10.0225    15.4006      1.68293      66      0
29   51.3869    8.8597      1.7815      58      589
30   55.5828    9.30321      1.78071      45      435
31   52.8766    10.1079      1.63499      49      0
32   51.1    12.8925      1.78511      68      0
33   41.766    8.22353      1.717      46      503
34   39.2562    13.6784      1.69272      56      368
35   46.9366    7.3925      1.55457      44      535
36   32.9    12.2941      1.73775      52      380
37   47.9334    9.97938      1.7009      42      378
38   25.9    8.72378      1.71875      40      412
39   48.6236    8.72386      1.70717      52      536
40   50.8838    8.25852      1.71371      46      501
41   37.8583    6.08766      1.599      0      0
42   19.8114    10.5407      1.4205      0      0
43   32.7283    7.87903      1.7121      41      468
44   46.3324    9.72738      1.67429      39      360
45   55.7545    10.4846      1.81259      42      360
46   54.4472    9.06327      1.76717      49      486
47   51.1767    12.4166      1.70033      33      239
48   50.5214    8.44109      1.80871      50      533
49   35.2024    9.13239      1.64582      64      630
50   35.4244    10.4436      1.83788      56      482
51   31.258    10.3773      1.79854      51      442
52   33.6073    12.6161      1.80592      64      0
53   53.4068    8.80924      1.80928      63      643
54   65.6696    10.5521      1.76811      50      426
55   45.2408    12.5145      1.865      58      0
56   47.404    7.7511      1.92425      43      499
57   50.0879    8.38674      1.80611      47      504
58   18.3742    10.9324      1.882      52      428
59   61.9213    12.7438      1.8284      46      324
60   39.8016    10.1535      1.84019      40      354
61   64.5368    9.36513      1.795      55      528
62   44.9365    10.4025      1.83967      63      545
63   39.3559    10.139      1.86894      56      497
64   14    12.9915      1.8595      58      0
65   13.0208    9.95544      1.84443      38      343
66   34.5774    15.3735      1.90604      69      0
67   68.0298    13.3583      1.911      59      0
68   28    9.45459      1.72857      46      437
69   68.8175    7.44987      1.77533      51      616
70   63.0971    9.69867      1.92956      57      528
71   38.6588    11.3986      1.73065      49      386
72   65.2616    12.0799      1.75147      57      0
73   31.5078    7.49434      1.79288      49      588
74   44.4541    11.2133      1.81817      43      345
75   47.5846    12.9959      1.942      45      311
76   28.3219    11.1455      1.83101      51      411
77   57.1433    7.49149      1.79438      33      396
78   47.7696    9.10971      1.863      34      335
79   24.6197    7.07774      1.64272      53      673
80   33.7165    11.7057      1.86566      69      530
81   42.1456    11.0735      1.6143      50      406
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    21.9743      3.58252      74      0
83   67.6252    19.6151      3.70488      48      0
84   51.8756    21.2956      3.52463      50      211
85   44.1222    16.7902      3.55576      46      246
86   31.305    19.4724      3.57057      47      0
87   18.2538    23.8545      3.582      55      207
88   25.672    21.5862      3.43682      51      0
89   20.4083    22.0975      3.60666      51      0
90   44.4707    19.7484      3.55258      55      0
91   56.7389    23.1686      3.82534      54      0
92   37.6962    20.0454      3.49333      59      264
93   53.5397    18.1569      3.41681      52      257
94   46.4591    21.8743      3.65039      56      0
95   11.9    21.9775      3.5458      57      233
96   54.0951    14.0883      3.4529      36      229
97   15.3522    18.009      3.6286      41      204
98   53.3655    20.8872      3.61625      53      0
99   34.7541    25.763      3.5239      59      0
100   62.1109    19.1571      3.53271      33      155
101   46.2689    14.9882      3.50854      44      264
102   25.6338    19.7267      3.656      57      260
103   50.5941    17.6999      3.46743      51      259
104   59.43    20.2537      3.50879      53      235
105   50.7102    16.6504      3.57156      28      151
106   48.061    17.067      3.42338      37      195
107   20.6708    20.0738      3.60309      40      179
108   65.0398    23.8294      3.57605      56      0
109   40.8886    23.805      3.5655      51      192
110   42.9802    17.3816      3.49324      31      160
111   46.7273    21.7498      3.37136      53      0
112   37.4156    20.5217      3.4991      38      166
113   42.1456    19.0281      3.65916      40      189
114   42.7229    25.6298      3.4608      73      0
115   38.0841    21.6151      3.48462      53      0
116   25.5476    19.4531      3.45229      56      259
117   45.3436    24.6313      3.61553      75      0
118   63.0194    20.9054      3.64614      41      176
119   40.9664    16.9161      3.50556      47      250
120   50.4194    16.9337      3.46467      43      228
121   56.4618    17.4329      3.27438      36      185
122   43.1793    21.3272      3.38352      0      0
123   14.1739    19.7845      2.906      0      0
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI180----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    6.81263      1.67743      45      594
2   48.7494    8.39962      1.779      54      578
3   25.9756    9.2412      1.7264      34      331
4   60.3991    9.85491      1.804      57      520
5   48.462    9.6579      1.71932      41      382
6   64.1752    10.3658      1.74043      52      451
7   50.5747    8.00741      1.71014      33      370
8   36.7283    9.12501      1.69445      35      345
9   66.3931    9.30222      1.69117      52      503
10   35.837    9.95139      1.66862      38      343
11   23.5308    9.78525      1.6846      61      561
12   58.7541    14.3935      1.713      66      0
13   46.7273    10.4935      1.80957      57      488
14   23.2691    8.67316      1.728      32      332
15   45.192    13.4147      1.7805      41      275
16   51.9747    10.0386      1.70657      47      0
17   17.5559    6.37557      1.786      22      310
18   1.56525    10.5985      1.7162      46      390
19   34.3286    10.3239      1.825      41      357
20   66.0824    13.0852      1.78814      56      0
21   47.4195    11.1791      1.79261      34      273
22   20.3843    9.05553      1.736      33      327
23   72.3747    15.3141      1.78049      64      0
24   58.3483    10.5534      1.71814      53      451
25   51.1767    9.15345      1.77031      22      216
26   8.16333    9.30843      1.7656      44      425
27   65.8149    7.95295      1.685      53      599
28   10.0225    13.8605      1.68293      56      363
29   51.3869    7.97373      1.7815      37      417
30   55.5828    8.37289      1.78071      36      386
31   52.8766    9.09711      1.63499      43      425
32   51.1    11.6033      1.78511      66      511
33   41.766    13.1012      1.774      57      0
34   39.2562    12.3106      1.69272      45      328
35   46.9366    11.6533      1.60457      50      0
36   32.9    11.0647      1.73775      57      463
37   47.9334    8.98144      1.7009      44      440
38   25.9    7.8514      1.71875      40      458
39   48.6236    7.85147      1.70717      48      550
40   50.8838    7.43267      1.71371      44      532
41   37.8583    12.8789      1.673      74      0
42   19.8114    9.48663      1.4205      46      436
43   32.7283    12.1911      1.7631      51      0
44   46.3324    15.8546      1.74529      71      0
45   55.7545    9.43614      1.81259      45      429
46   54.4472    8.15694      1.76717      52      573
47   51.1767    11.1749      1.70033      53      426
48   50.5214    7.59698      1.80871      51      604
49   35.2024    8.21915      1.64582      54      591
50   35.4244    9.39924      1.83788      40      383
51   31.258    9.33957      1.79854      62      597
52   33.6073    11.3545      1.80592      41      324
53   53.4068    14.0283      1.87028      61      0
54   65.6696    9.49689      1.76811      38      360
55   45.2408    11.2631      1.865      47      375
56   47.404    6.97599      1.92425      48      619
57   50.0879    7.54807      1.80611      43      512
58   18.3742    9.83916      1.882      57      521
59   61.9213    11.4694      1.8284      46      360
60   39.8016    9.13815      1.84019      63      620
61   64.5368    15.2286      1.863      68      0
62   44.9365    9.36225      1.83967      54      519
63   39.3559    9.1251      1.86894      52      512
64   14    11.6924      1.8595      58      446
65   13.0208    8.9599      1.84443      57      572
66   34.5774    13.8362      1.90604      67      435
67   68.0298    12.0225      1.911      22      164
68   28    8.50913      1.72857      43      454
69   68.8175    12.2049      1.83033      55      0
70   63.0971    15.1288      1.99356      64      0
71   38.6588    10.2587      1.73065      45      394
72   65.2616    10.8719      1.75147      43      355
73   31.5078    6.74491      1.79288      27      360
74   44.4541    10.092      1.81817      51      454
75   47.5846    11.6963      1.942      43      330
76   28.3219    10.031      1.83101      48      430
77   57.1433    11.6423      1.84338      49      0
78   47.7696    8.19874      1.863      24      263
79   24.6197    6.36997      1.64272      37      522
80   33.7165    10.5351      1.86566      58      495
81   42.1456    9.96615      1.6143      46      415
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    19.7769      3.58252      53      241
83   67.6252    17.6536      3.70488      39      198
84   51.8756    19.166      3.52463      45      211
85   44.1222    20.7112      3.61176      56      0
86   31.305    17.5252      3.57057      41      210
87   18.2538    21.4691      3.582      44      184
88   25.672    19.4276      3.43682      34      157
89   20.4083    26.1878      3.66966      63      0
90   44.4707    17.7736      3.55258      44      222
91   56.7389    20.8517      3.82534      40      172
92   37.6962    18.0409      3.49333      38      189
93   53.5397    16.3412      3.41681      44      242
94   46.4591    19.6869      3.65039      43      196
95   11.9    19.7798      3.5458      51      232
96   54.0951    17.1795      3.4979      45      0
97   15.3522    22.4081      3.6906      62      0
98   53.3655    18.7985      3.61625      41      196
99   34.7541    23.1867      3.5239      32      124
100   62.1109    22.7414      3.58771      55      0
101   46.2689    18.1894      3.55554      47      0
102   25.6338    23.154      3.71      54      0
103   50.5941    21.2299      3.52043      53      0
104   59.43    24.7283      3.57379      65      0
105   50.7102    20.0854      3.62256      51      0
106   48.061    15.3603      3.42338      45      263
107   20.6708    24.3664      3.66609      63      0
108   65.0398    29.0465      3.65205      76      0
109   40.8886    21.4245      3.5655      39      163
110   42.9802    15.6434      3.49324      46      264
111   46.7273    19.5748      3.37136      47      216
112   37.4156    18.4695      3.4991      32      155
113   42.1456    17.1253      3.65916      45      236
114   42.7229    23.0668      3.4608      63      245
115   38.0841    19.4536      3.48462      46      212
116   25.5476    17.5078      3.45229      37      190
117   45.3436    22.1682      3.61553      40      162
118   63.0194    18.8149      3.64614      54      258
119   40.9664    20.8245      3.56156      56      0
120   50.4194    15.2403      3.46467      41      242
121   56.4618    20.3896      3.29005      47      0
122   43.1793    25.2945      3.44452      61      0
123   14.1739    17.8061      2.906      2      10
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI181----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    6.13137      1.67743      40      587
2   48.7494    7.55966      1.779      29      345
3   25.9756    8.31708      1.7264      32      346
4   60.3991    8.86942      1.804      35      355
5   48.462    8.69211      1.71932      42      434
6   64.1752    9.32922      1.74043      48      463
7   50.5747    12.4067      1.76214      52      0
8   36.7283    8.21251      1.69445      46      504
9   66.3931    8.372      1.69117      32      344
10   35.837    8.95625      1.66862      58      582
11   23.5308    15.0067      1.72889      62      0
12   58.7541    12.9542      1.713      47      326
13   46.7273    9.44415      1.80957      41      390
14   23.2691    13.4058      1.784      56      0
15   45.192    12.0732      1.7805      48      357
16   51.9747    15.7347      1.77357      67      0
17   17.5559    10.338      1.832      46      0
18   1.56525    9.53865      1.7162      40      377
19   34.3286    9.29151      1.825      55      532
20   66.0824    11.7767      1.78814      40      305
21   47.4195    10.0612      1.79261      34      304
22   20.3843    14.55      1.8      64      0
23   72.3747    13.7827      1.78049      44      287
24   58.3483    9.49806      1.71814      38      360
25   51.1767    8.2381      1.77031      35      382
26   8.16333    8.37759      1.7656      33      354
27   65.8149    7.15766      1.685      42      528
28   10.0225    12.4745      1.68293      60      432
29   51.3869    13.3764      1.8435      62      0
30   55.5828    7.5356      1.78071      52      621
31   52.8766    8.1874      1.63499      45      494
32   51.1    10.443      1.78511      56      482
33   41.766    11.7911      1.774      28      213
34   39.2562    11.0795      1.69272      42      341
35   46.9366    10.488      1.60457      50      429
36   32.9    9.95823      1.73775      38      343
37   47.9334    8.0833      1.7009      51      567
38   25.9    7.06626      1.71875      33      420
39   48.6236    7.06632      1.70717      46      585
40   50.8838    11.4894      1.76171      48      0
41   37.8583    11.591      1.673      48      372
42   19.8114    8.53797      1.4205      47      495
43   32.7283    10.972      1.7631      63      516
44   46.3324    14.2691      1.74529      68      428
45   55.7545    8.49253      1.81259      49      519
46   54.4472    7.34125      1.76717      38      465
47   51.1767    10.0574      1.70033      45      402
48   50.5214    11.7373      1.85771      49      0
49   35.2024    7.39724      1.64582      47      571
50   35.4244    8.45932      1.83788      53      563
51   31.258    8.40561      1.79854      45      481
52   33.6073    10.219      1.80592      58      510
53   53.4068    12.6255      1.87028      47      335
54   65.6696    8.5472      1.76811      42      442
55   45.2408    10.1368      1.865      64      568
56   47.404    6.27839      1.92425      38      544
57   50.0879    6.79326      1.80611      45      596
58   18.3742    15.4552      1.948      66      0
59   61.9213    10.3225      1.8284      46      401
60   39.8016    8.22434      1.84019      24      262
61   64.5368    13.7057      1.863      47      308
62   44.9365    8.42602      1.83967      49      523
63   39.3559    16.1126      1.94794      79      0
64   14    10.5232      1.8595      49      419
65   13.0208    8.06391      1.84443      40      446
66   34.5774    12.4526      1.90604      51      368
67   68.0298    10.8203      1.911      51      424
68   28    13.3582      1.78557      57      0
69   68.8175    10.9844      1.83033      54      442
70   63.0971    13.6159      1.99356      47      310
71   38.6588    9.23283      1.73065      58      565
72   65.2616    9.78471      1.75147      57      524
73   31.5078    11.3704      1.84588      53      0
74   44.4541    9.0828      1.81817      54      535
75   47.5846    10.5267      1.942      53      453
76   28.3219    9.0279      1.83101      41      408
77   57.1433    10.4781      1.84338      65      558
78   47.7696    7.37887      1.863      46      561
79   24.6197    11.533      1.70072      58      0
80   33.7165    9.48159      1.86566      52      493
81   42.1456    8.96954      1.6143      32      321
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    17.7992      3.58252      35      176
83   67.6252    15.8882      3.70488      46      260
84   51.8756    17.2494      3.52463      37      193
85   44.1222    18.6401      3.61176      50      241
86   31.305    15.7727      3.57057      46      262
87   18.2538    25.0222      3.639      57      0
88   25.672    23.4848      3.49682      60      0
89   20.4083    23.569      3.66966      44      168
90   44.4707    21.6962      3.60958      57      0
91   56.7389    18.7665      3.82534      20      95
92   37.6962    16.2368      3.49333      45      249
93   53.5397    20.4071      3.47381      57      0
94   46.4591    23.0182      3.70339      53      0
95   11.9    17.8018      3.5458      49      247
96   54.0951    15.4616      3.4979      25      145
97   15.3522    20.1673      3.6906      33      147
98   53.3655    16.9187      3.61625      35      186
99   34.7541    20.868      3.5239      55      237
100   62.1109    20.4673      3.58771      35      153
101   46.2689    23.0705      3.62254      67      0
102   25.6338    20.8386      3.71      56      241
103   50.5941    25.6069      3.58543      65      0
104   59.43    22.2555      3.57379      26      105
105   50.7102    18.0769      3.62256      45      224
106   48.061    18.2243      3.46738      44      0
107   20.6708    21.9298      3.66609      28      114
108   65.0398    26.1419      3.65205      57      196
109   40.8886    25.282      3.6255      60      0
110   42.9802    18.2791      3.53524      42      0
111   46.7273    17.6173      3.37136      46      234
112   37.4156    21.5226      3.5481      49      0
113   42.1456    20.2128      3.70716      48      0
114   42.7229    20.7601      3.4608      49      212
115   38.0841    17.5082      3.48462      40      205
116   25.5476    20.457      3.49929      47      0
117   45.3436    19.9514      3.61553      40      180
118   63.0194    16.9334      3.64614      28      148
119   40.9664    18.7421      3.56156      47      225
120   50.4194    19.1163      3.51867      54      0
121   56.4618    18.3506      3.29005      38      186
122   43.1793    22.765      3.44452      54      213
123   14.1739    22.5255      2.971      65      0
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI182----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    11.4182      1.73643      59      0
2   48.7494    6.80369      1.779      45      595
3   25.9756    13.1854      1.7834      57      0
4   60.3991    7.98248      1.804      31      349
5   48.462    7.8229      1.71932      44      506
6   64.1752    8.3963      1.74043      55      589
7   50.5747    11.166      1.76214      38      306
8   36.7283    12.5913      1.74645      52      0
9   66.3931    7.5348      1.69117      31      370
10   35.837    8.06063      1.66862      45      502
11   23.5308    13.506      1.72889      49      326
12   58.7541    11.6588      1.713      39      301
13   46.7273    8.49974      1.80957      39      412
14   23.2691    12.0652      1.784      32      238
15   45.192    10.8659      1.7805      42      347
16   51.9747    14.1612      1.77357      42      266
17   17.5559    9.3042      1.832      53      512
18   1.56525    14.9848      1.7802      64      0
19   34.3286    8.36236      1.825      50      538
20   66.0824    10.599      1.78814      51      433
21   47.4195    9.05508      1.79261      51      506
22   20.3843    13.095      1.8      56      384
23   72.3747    12.4044      1.78049      62      449
24   58.3483    8.54825      1.71814      57      600
25   51.1767    13.1143      1.82731      57      0
26   8.16333    7.53983      1.7656      49      584
27   65.8149    6.44189      1.685      35      488
28   10.0225    11.2271      1.68293      63      505
29   51.3869    12.0388      1.8435      40      299
30   55.5828    6.78204      1.78071      45      597
31   52.8766    12.5687      1.68699      52      0
32   51.1    9.3987      1.78511      34      325
33   41.766    10.612      1.774      40      339
34   39.2562    9.97155      1.69272      49      442
35   46.9366    9.4392      1.60457      40      381
36   32.9    8.96241      1.73775      37      371
37   47.9334    7.27497      1.7009      47      581
38   25.9    6.35963      1.71875      36      509
39   48.6236    6.35969      1.70717      42      594
40   50.8838    10.3405      1.76171      52      452
41   37.8583    10.4319      1.673      53      457
42   19.8114    7.68417      1.4205      47      550
43   32.7283    9.8748      1.7631      43      391
44   46.3324    12.8422      1.74529      59      413
45   55.7545    14.1433      1.87759      65      0
46   54.4472    6.60712      1.76717      33      449
47   51.1767    9.05166      1.70033      56      556
48   50.5214    10.5636      1.85771      52      443
49   35.2024    12.5575      1.70482      59      0
50   35.4244    13.2134      1.89388      56      0
51   31.258    13.665      1.85954      61      0
52   33.6073    9.1971      1.80592      53      518
53   53.4068    11.363      1.87028      66      522
54   65.6696    7.69248      1.76811      37      432
55   45.2408    9.12312      1.865      42      414
56   47.404    11.0506      1.97825      54      0
57   50.0879    11.1139      1.85611      50      0
58   18.3742    13.9097      1.948      54      349
59   61.9213    9.29025      1.8284      42      406
60   39.8016    14.1019      1.90719      67      0
61   64.5368    12.3351      1.863      45      328
62   44.9365    12.8834      1.84724      53      0
63   39.3559    14.5013      1.94794      57      353
64   14    9.47088      1.8595      46      437
65   13.0208    7.25752      1.84443      45      558
66   34.5774    11.2073      1.90604      50      401
67   68.0298    9.73827      1.911      61      563
68   28    12.0224      1.78557      45      336
69   68.8175    9.88596      1.83033      53      482
70   63.0971    12.2543      1.99356      39      286
71   38.6588    8.30955      1.73065      44      476
72   65.2616    8.80624      1.75147      39      398
73   31.5078    10.2334      1.84588      58      510
74   44.4541    8.17452      1.81817      40      440
75   47.5846    9.47403      1.942      45      427
76   28.3219    8.12511      1.83101      39      431
77   57.1433    9.43029      1.84338      59      563
78   47.7696    12.241      1.919      56      0
79   24.6197    10.3797      1.70072      33      286
80   33.7165    8.53343      1.86566      49      516
